year,recipient,sec_01_arms_transfer_tiv,sec_01_arms_transfer_tiv_delivered,sec_01_arms_transfer_orders_ct,sec_01_missing_transfer_tiv,sec_02_surveillance_usd,sec_02_surveillance_ct,sec_03_military_engagement_ct,sec_04_joint_exercise_ct,dev_01_currency_swap_line_extant,dev_01_currency_swap_usd,dev_02_infrastructure_usd,dev_02_infrastructure_ct,dev_03_fdi_usd,dev_03_fdi_derived_usd,dev_04_sez_usd,dev_04_sez_proj_ct,dev_04_sez_unique_site,civ_01_united_front_presence,civ_02_healthcare_usd,civ_02_healthcare_ct,civ_03_outbound_visits_ct,civ_03_inbound_visits_ct,civ_03_total_visits_ct,civ_04_csps_ct,civ_05_judicial_engagement_ct,civ_06_ci_ct,civ_06_cc_ct,civ_06_ci_cc_ct,lat,lon
2018,Tajikistan,1.4,1.4,1,0,NA,NA,2,1,Y,122520.11627159035,324773469.6379954,12,957229452.6107506,1782951598.7286088,NA,NA,NA,N,NA,NA,1,1,2,0,1,2,2,4,38.6281733,70.8156541
2018,Thailand,NA,NA,NA,NA,0,1,4,2,Y,100466495.34270409,118988125.69764112,2,17013318147.569256,31767259246.087925,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,16,21,37,14.8971921,100.83273
2018,Thailand,NA,NA,NA,NA,0,1,4,2,Y,100466495.34270409,118988125.69764112,2,17013318147.569256,31767259246.087925,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,16,21,37,14.8971921,100.83273
2018,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,232480082.82359862,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2018,Uzbekistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,7924931.503055396,2,0,1,1,0,NA,2,0,2,41.32373,63.9528098
2018,Viet Nam,NA,NA,NA,NA,NA,NA,3,1,N,NA,2039755446.8633342,3,10135765233.608074,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,15.9266657,107.9650855
2019,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,467999142.0836932,NA,NA,NA,NA,N,NA,NA,0,0,0,0,NA,1,0,1,33.7680065,66.2385139
2019,Bangladesh,190,190,2,0,NA,NA,2,NA,N,NA,4789899761.03615,5,1065971154.2790508,2044398618.0591383,NA,NA,NA,N,NA,NA,0,1,1,0,NA,2,0,2,24.4769288,90.2934413
2019,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,27264312.883890014,NA,NA,NA,N,NA,NA,0,0,0,0,NA,0,0,0,27.549511,90.5119273
2019,Brunei Darussalam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,NA,NA,443966495.8563029,2452469900.392813,NA,NA,NA,N,NA,NA,0,1,1,0,NA,0,0,0,4.4137155,114.5653908
2019,Cambodia,NA,NA,NA,NA,NA,NA,5,1,N,NA,2463025276.212978,8,5594144127.041175,15387838471.151625,NA,NA,NA,Y,553052.3744011461,3,0,3,3,0,NA,2,0,2,12.5433216,104.8144914
2019,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,4,NA,N,NA,NA,NA,497302225.1721147,NA,NA,NA,NA,N,0,1,1,1,2,0,NA,0,0,0,40.3736611,127.0870417
2019,India,NA,NA,NA,NA,NA,NA,1,1,N,NA,NA,NA,7545119129.0952835,4848485545.361805,NA,NA,NA,N,NA,NA,1,0,1,0,2,5,0,5,22.3511148,78.6677428
2019,Indonesia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,2022207654.027381,6,12885403440.469013,21645768867.628952,NA,NA,NA,Y,NA,NA,0,0,0,0,NA,8,0,8,-2.4833826,117.8902853
2019,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,18208289674.535007,13960337254.971409,NA,NA,NA,Y,NA,NA,1,1,2,0,NA,15,0,15,36.5748441,139.2394179
2019,Kazakhstan,NA,NA,NA,NA,NA,NA,2,1,Y,0,2193733937.2545543,5,5366532496.406026,12586079293.494328,NA,NA,NA,N,NA,NA,0,2,2,0,1,5,0,5,48.1012954,66.7780818
2019,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,3,1,N,NA,20830237.600730754,2,793006557.0697907,1836447748.2595313,NA,NA,NA,Y,NA,NA,1,1,2,0,1,4,0,4,41.5089324,74.724091
2019,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,2,2,N,NA,4489462837.033839,8,6830923024.087353,NA,NA,NA,NA,Y,91521.25483625123,4,0,2,2,0,1,2,0,2,20.0171109,103.378253
2019,Malaysia,NA,NA,NA,NA,NA,NA,2,1,Y,0,12927579578.627542,8,14197017116.867994,31787022076.495487,NA,NA,NA,Y,NA,NA,0,1,1,0,NA,4,0,4,4.5693754,102.2656823
2019,Mongolia,NA,NA,NA,NA,NA,NA,2,1,Y,772897573.6812918,184911342.48260403,5,1748712038.6526077,7515816694.647744,NA,NA,NA,N,4621823.369230678,3,0,1,1,0,NA,3,0,3,46.8250388,103.8499736
2019,Myanmar,0,2.4,1,-2.4,336819.73080908763,1,1,NA,N,NA,140337122.22860533,4,2139381358.749104,9085461026.467691,NA,NA,NA,N,0,4,0,0,0,0,1,0,0,0,17.1750495,95.9999652
2019,Nepal,NA,NA,NA,NA,NA,NA,1,1,N,NA,80361153.02151872,3,359259699.38148874,318283040.9888342,NA,NA,NA,N,0,1,1,1,2,0,NA,2,0,2,28.3780464,83.9999901
2019,Pakistan,3202.5,952.5,4,2250,183042.50967250246,5,7,5,Y,1811478688.3155277,363345848.3212467,4,4742520289.925957,3208180498.435397,NA,NA,NA,N,50787.898702383216,1,0,2,2,0,1,4,0,4,30.3308401,71.247499
2019,Pakistan,3202.5,952.5,4,2250,183042.50967250246,5,7,5,Y,1811478688.3155277,363345848.3212467,4,4742520289.925957,3208180498.435397,NA,NA,NA,N,50787.898702383216,1,0,2,2,0,1,4,0,4,30.3308401,71.247499
2019,Philippines,NA,NA,NA,NA,228255.59614482886,1,2,NA,N,NA,905467707.8379476,5,5677146431.950838,2485484402.540035,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,4,0,4,14.5904492,120.9803621
2019,Russia,NA,NA,NA,NA,NA,NA,6,5,Y,156994819.6540124,NA,NA,7275339395.507147,8186285746.350568,NA,NA,NA,Y,NA,NA,2,1,3,0,3,18,0,18,64.6863136,97.7453061
2019,Singapore,NA,NA,NA,NA,NA,NA,5,1,Y,1932243934.2032297,NA,NA,91174361081.94226,126784683433.24753,NA,NA,NA,N,NA,NA,0,2,2,0,NA,1,0,1,1.357107,103.8194992
2019,South Korea,NA,NA,NA,NA,NA,NA,3,NA,Y,12076524.588770185,NA,NA,7377728550.14801,21127796059.860203,NA,NA,NA,Y,NA,NA,0,2,2,0,NA,22,0,22,36.638392,127.6961188
2019,Tajikistan,NA,NA,NA,NA,NA,NA,NA,1,N,NA,356368180.96920705,6,632757234.8043506,1790954505.2505107,NA,NA,NA,N,NA,NA,1,1,2,0,1,2,0,2,38.6281733,70.8156541
2019,Thailand,306.3,306.3,6,0,NA,NA,2,5,Y,99027501.62791552,0,1,23557802083.07369,44484536911.72052,NA,NA,NA,Y,NA,NA,1,1,2,6,NA,16,0,16,14.8971921,100.83273
2019,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,202891047.52740407,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,0,0,0,39.3763807,59.3924609
2019,Uzbekistan,NA,NA,NA,NA,NA,NA,1,1,N,NA,1508324657.457667,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,NA,2,0,2,41.32373,63.9528098
2019,Viet Nam,NA,NA,NA,NA,NA,NA,3,NA,N,NA,2368069712.2085433,8,11845729913.86089,NA,NA,NA,NA,N,NA,NA,0,1,1,0,NA,1,0,1,15.9266657,107.9650855
2020,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,514217933.1869942,NA,NA,NA,NA,N,5439003.952972484,9,NA,NA,NA,0,1,1,0,1,33.7680065,66.2385139
2020,Bangladesh,16,16,1,0,NA,NA,1,NA,N,NA,3069266840.862232,3,2032190148.7900171,2288144140.8562446,NA,NA,NA,N,0,2,NA,NA,NA,0,NA,2,0,2,24.4769288,90.2934413
2020,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,28337962.366335917,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2020,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,461084988.7370651,3143680112.225984,NA,NA,NA,N,285403.49899188866,8,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2020,Cambodia,28.8,28.8,1,0,NA,NA,1,1,N,NA,1320039070.4254332,5,8361840690.730773,16831390643.242125,NA,NA,NA,Y,2708657.8712066663,15,NA,NA,NA,0,NA,2,0,2,12.5433216,104.8144914
2020,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,569711692.3888792,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2020,India,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,8556371411.4562845,5207377054.517381,NA,NA,NA,N,NA,NA,NA,NA,NA,0,2,5,0,5,22.3511148,78.6677428
2020,Indonesia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,756663222.5028743,5,21311522097.045506,26107615018.959644,NA,NA,NA,Y,4471453.849343101,4,NA,NA,NA,0,NA,8,0,8,-2.4833826,117.8902853
2020,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,27231714179.88477,16976452693.70048,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,15,0,15,36.5748441,139.2394179
2020,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,141558266.8156909,2,6972876419.117325,11559449026.799501,NA,NA,NA,N,1633042.653499112,8,NA,NA,NA,0,1,5,0,5,48.1012954,66.7780818
2020,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,0,1,2099601030.385392,1231723258.1477036,NA,NA,NA,Y,11655835.086612675,16,NA,NA,NA,0,1,4,0,4,41.5089324,74.724091
2020,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,1,NA,Y,356403193.2300501,63045279.289671734,5,12119391338.285675,NA,NA,NA,NA,Y,1421060.9339811178,15,NA,NA,NA,0,NA,2,0,2,20.0171109,103.378253
2020,Malaysia,NA,NA,NA,NA,NA,NA,2,NA,Y,1306811708.5101836,11899.152424300484,1,20974511635.39945,31359084240.668034,NA,NA,NA,Y,8602406.057802215,65,NA,NA,NA,0,NA,4,0,4,4.5693754,102.2656823
2020,Mongolia,NA,NA,NA,NA,NA,NA,NA,NA,Y,760326812.2241068,650536591.2728243,2,3844521007.7704215,7518875007.0092745,NA,NA,NA,N,1754633.9326110382,15,NA,NA,NA,0,1,3,0,3,46.8250388,103.8499736
2020,Myanmar,164,164,3,0,NA,NA,1,NA,N,NA,53724673.19571708,2,4525179806.100031,NA,NA,NA,NA,N,14951582.21480535,67,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2020,Nepal,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,516432503.8286613,341915531.69670933,NA,NA,NA,N,2845736.220952598,14,NA,NA,NA,0,NA,2,0,2,28.3780464,83.9999901
2020,Pakistan,83.68,83.68,2,0,0,1,2,2,Y,1782015966.1502504,1468211843.2979178,6,7388162032.664828,3551194845.745007,NA,NA,NA,N,21273025.73381072,28,NA,NA,NA,0,1,4,0,4,30.3308401,71.247499
2020,Philippines,NA,NA,NA,NA,NA,NA,2,1,N,NA,7357589.242770157,1,6173663517.097778,3058432667.739558,NA,NA,NA,Y,7731577.348743421,21,NA,NA,NA,0,NA,4,0,4,14.5904492,120.9803621
2020,Russia,NA,NA,NA,NA,NA,NA,2,3,Y,154441383.7330217,4827269790.298646,3,14340350479.380116,5534113827.925379,NA,NA,NA,Y,439866.1389692159,20,NA,NA,NA,0,1,18,0,18,64.6863136,97.7453061
2020,Singapore,NA,NA,NA,NA,NA,NA,1,NA,Y,1900817030.560267,NA,NA,118216772099.60567,143803382362.24142,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2020,South Korea,NA,NA,NA,NA,NA,NA,2,NA,Y,11880106.441001669,NA,NA,8381098727.426759,19422831057.143864,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,22,0,22,36.638392,127.6961188
2020,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,689674874.5124614,2,1862809837.6310213,1774875356.8932476,NA,NA,NA,N,2918205.644482944,8,NA,NA,NA,0,1,2,0,2,38.6281733,70.8156541
2020,Thailand,6.75,6.75,1,0,NA,NA,2,1,Y,97416872.81621368,6798243728.0722475,2,25157915067.056904,40596468987.82087,NA,NA,NA,Y,4340632.967786448,15,NA,NA,NA,0,NA,16,0,16,14.8971921,100.83273
2020,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,399734574.66189516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2020,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,159299903.08032367,1,NA,NA,NA,NA,NA,NA,851048.0755641058,9,NA,NA,NA,0,NA,2,0,2,41.32373,63.9528098
2020,Viet Nam,NA,NA,NA,NA,NA,NA,2,NA,N,NA,353031490.6779433,3,15658693825.39922,NA,NA,NA,NA,N,237481.10425176838,5,NA,NA,NA,0,NA,1,0,1,15.9266657,107.9650855
2021,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,684878.9583694115,2,486637629.5628056,NA,NA,NA,NA,N,34232369.32296428,4,NA,NA,NA,0,NA,1,0,1,33.7680065,66.2385139
2021,Bangladesh,43.25,43.25,2,0,NA,NA,1,NA,N,NA,1685382039.9538734,3,2466165259.414237,2876816720.7896085,NA,NA,NA,N,62423732.294817224,5,NA,NA,NA,0,NA,2,0,2,24.4769288,90.2934413
2021,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,28068013.61981027,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,27.549511,90.5119273
2021,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,107706892.16177188,2874742380.4045525,NA,NA,NA,N,21183795.60456378,2,NA,NA,NA,0,NA,0,0,0,4.4137155,114.5653908
2021,Cambodia,31.8,31.8,3,0,NA,NA,NA,NA,N,NA,868417596.4222922,4,7792440126.892456,17376371998.7492,NA,NA,NA,Y,139490155.17331648,18,NA,NA,NA,0,NA,2,0,2,12.5433216,104.8144914
2021,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,505702933.73642504,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,0,0,0,40.3736611,127.0870417
2021,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,8927589412.181475,4912304229.726696,NA,NA,NA,N,NA,NA,NA,NA,NA,0,1,5,0,5,22.3511148,78.6677428
2021,Indonesia,NA,NA,NA,NA,NA,NA,1,1,Y,0,768177347.8371139,6,22464129969.23114,32641724749.331238,NA,NA,NA,Y,84959063.32078792,7,NA,NA,NA,0,NA,8,0,8,-2.4833826,117.8902853
2021,Japan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,21383446501.934464,26725321997.309483,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,14,0,14,36.5748441,139.2394179
2021,Kazakhstan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,242758958.92428917,1,8376227973.32739,10205237093.837412,NA,NA,NA,N,NA,NA,NA,NA,NA,0,2,5,0,5,48.1012954,66.7780818
2021,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,1713207362.6890442,865735165.8614228,NA,NA,NA,Y,47212248.97923821,8,NA,NA,NA,0,2,4,0,4,41.5089324,74.724091
2021,Lao People's Democratic Republic,NA,NA,NA,NA,NA,NA,NA,NA,Y,335611463.9506302,0,1,11119637650.527334,NA,NA,NA,NA,Y,140705745.6066557,19,NA,NA,NA,0,NA,2,0,2,20.0171109,103.378253
2021,Malaysia,NA,NA,NA,NA,NA,NA,1,NA,Y,1230575367.8189774,NA,NA,19728892212.946983,29790572643.824085,NA,NA,NA,Y,70767373.37491335,9,NA,NA,NA,0,NA,4,0,4,4.5693754,102.2656823
2021,Mongolia,NA,NA,NA,NA,NA,NA,2,NA,Y,715971123.0946777,NA,NA,1755824201.3453991,7743223761.459195,NA,NA,NA,N,8054675.134815125,5,NA,NA,NA,0,1,3,0,3,46.8250388,103.8499736
2021,Myanmar,23,23,1,0,NA,NA,NA,NA,N,NA,140956814.85926467,1,4461629434.881755,NA,NA,NA,NA,N,184552263.38797775,29,NA,NA,NA,0,NA,0,0,0,17.1750495,95.9999652
2021,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,8725898.062716385,1,518357387.7256595,322733126.9390223,NA,NA,NA,N,157834339.27623013,14,NA,NA,NA,0,NA,2,0,2,28.3780464,83.9999901
2021,Pakistan,1523,1110.5,3,412.5,NA,NA,3,3,Y,1678057319.753151,1908958006.9511845,8,8373933871.531063,3714409026.0845146,NA,NA,NA,N,94642432.83407772,10,NA,NA,NA,0,2,4,0,4,30.3308401,71.247499
2021,Philippines,NA,NA,NA,NA,308697859.96231306,4,NA,NA,N,NA,308697859.96231306,2,5441258263.850137,2018988966.9380007,NA,NA,NA,Y,142276997.16762787,17,NA,NA,NA,0,NA,4,0,4,14.5904492,120.9803621
2021,Russia,NA,NA,NA,NA,NA,NA,4,5,Y,145431634.3786064,9555055797.18264,7,11907614612.109217,6411993765.345484,NA,NA,NA,Y,3490.359225086554,4,NA,NA,NA,0,1,18,0,18,64.6863136,97.7453061
2021,Singapore,NA,NA,NA,NA,NA,NA,2,2,Y,2573021223.621498,NA,NA,124882557757.49161,146142318613.50662,NA,NA,NA,N,NA,NA,NA,NA,NA,0,NA,1,0,1,1.357107,103.8194992
2021,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,Y,11187048.798354339,NA,NA,7385126031.132661,22218326307.586243,NA,NA,NA,Y,NA,NA,NA,NA,NA,0,NA,22,0,22,36.638392,127.6961188
2021,Tajikistan,NA,NA,NA,NA,NA,NA,1,NA,N,NA,161128191.21970716,2,1820373920.3938556,1897590958.9276676,NA,NA,NA,N,70411632.02207628,6,NA,NA,NA,0,2,2,0,2,38.6281733,70.8156541
2021,Thailand,NA,NA,NA,NA,NA,NA,NA,1,Y,91733800.14650558,0,1,23661569778.330196,38811624666.03658,NA,NA,NA,Y,54575905.69228367,8,NA,NA,NA,0,NA,16,0,16,14.8971921,100.83273
2021,Turkmenistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,329089861.98314154,NA,NA,NA,NA,NA,0,3,NA,NA,NA,0,NA,0,0,0,39.3763807,59.3924609
2021,Uzbekistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,512450737.8306164,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,2,41.32373,63.9528098
2021,Viet Nam,NA,NA,NA,NA,NA,NA,2,1,N,NA,45307547.633335076,1,19008801804.017925,NA,NA,NA,NA,N,80436133.92701007,9,NA,NA,NA,0,1,1,0,1,15.9266657,107.9650855
2022,Afghanistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,470305336.58328754,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7680065,66.2385139
2022,Bangladesh,15,15,2,0,NA,NA,1,NA,N,NA,NA,NA,3145739774.8716245,2722967598.640465,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4769288,90.2934413
2022,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,725148.7567424256,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.549511,90.5119273
2022,Brunei Darussalam,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,109093498.92917064,2517697144.0524015,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4.4137155,114.5653908
2022,Cambodia,415.8,53.8,5,362,NA,NA,3,NA,N,NA,NA,NA,7505664239.84561,18132204786.211494,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5433216,104.8144914
2022,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,460074262.65719473,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3736611,127.0870417
2022,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,7845727178.796812,4610863869.656199,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22.3511148,78.6677428
2022,India,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,7845727178.796812,4610863869.656199,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,22.3511148,78.6677428
2022,Indonesia,NA,NA,NA,NA,NA,NA,2,NA,Y,0,NA,NA,25969307902.73962,36685925142.696465,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-2.4833826,117.8902853
2022,Japan,NA,NA,NA,NA,NA,NA,NA,NA,Y,0,NA,NA,22568551021.271523,19565332022.830368,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36.5748441,139.2394179
2022,Kazakhstan,NA,NA,NA,NA,NA,NA,1,NA,Y,0,NA,NA,7330766659.590132,9093447173.468475,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,48.1012954,66.7780818
2022,Kyrgyz Republic,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,1614556367.3904834,838405924.3734378,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,41.5089324,74.724091
2022,Lao People's Democratic Republic,3.2,3.2,1,0,NA,NA,1,1,Y,315135186.69238734,NA,NA,10061605143.048264,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,20.0171109,103.378253
2022,Malaysia,NA,NA,NA,NA,NA,NA,NA,NA,Y,1155495684.5387535,NA,NA,20831023777.249813,28986144751.145206,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4.5693754,102.2656823
2022,Mongolia,NA,NA,NA,NA,NA,NA,1,NA,Y,672288398.2770929,NA,NA,1562076904.7506,7064525907.763776,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8250388,103.8499736
2022,Myanmar,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,4172941301.9116945,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,17.1750495,95.9999652
2022,Nepal,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,457500238.4522913,242824768.6560241,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3780464,83.9999901
2022,Pakistan,NA,NA,NA,NA,NA,NA,2,1,Y,1575675933.4619367,NA,NA,7166706509.358885,3939688602.3841014,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,30.3308401,71.247499
2022,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,4861160321.850771,1810867857.3233886,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14.5904492,120.9803621
2022,Philippines,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,4861160321.850771,1810867857.3233886,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,14.5904492,120.9803621
2022,Russia,1.2,1.2,1,0,NA,NA,2,6,Y,136558580.90003452,NA,NA,10401091221.646763,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,64.6863136,97.7453061
2022,Russia,1.2,1.2,1,0,NA,NA,2,6,Y,136558580.90003452,NA,NA,10401091221.646763,NA,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,64.6863136,97.7453061
2022,Singapore,NA,NA,NA,NA,NA,NA,2,NA,Y,2416036431.308303,NA,NA,122030384501.26643,153159310045.21414,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.357107,103.8194992
2022,South Korea,NA,NA,NA,NA,NA,NA,1,NA,Y,10504506.223079577,NA,NA,7010861290.274802,22289557796.40315,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36.638392,127.6961188
2022,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,1988386743.1450746,1976500135.9892054,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38.6281733,70.8156541
2022,Tajikistan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,1988386743.1450746,1976500135.9892054,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,38.6281733,70.8156541
2022,Thailand,NA,NA,NA,NA,NA,NA,2,1,Y,86136951.02925253,NA,NA,20327758347.352665,41553800578.7449,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8971921,100.83273
2022,Turkmenistan,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,236600241.77171525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3763807,59.3924609
2022,Viet Nam,NA,NA,NA,NA,NA,NA,2,NA,N,NA,NA,NA,19063357407.59355,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,15.9266657,107.9650855
2023,Afghanistan,NA,NA,NA,NA,NA,NA,NA,1,N,NA,NA,NA,444211583.68428874,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.7680065,66.2385139
2023,Bangladesh,0,0,1,0,NA,NA,1,NA,N,NA,NA,NA,4368684118.5547695,2694021007.7083106,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4769288,90.2934413
2023,Bhutan,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,NA,26824719.62914785,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.549511,90.5119273
2023,Brunei Darussalam,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,115070768.19778165,3025687774.7896085,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4137155,114.5653908
2023,Cambodia,NA,NA,NA,NA,NA,NA,3,2,N,NA,NA,NA,8160320147.887237,19916407224.249454,NA,NA,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5433216,104.8144914
2023,Democratic People's Republic of Korea,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NA,NA,351580454.0754098,NA,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3736611,127.0870417
2023,India,NA,NA,NA,NA,NA,NA,1,NA,N,NA,NA,NA,8493979445.530605,5097026248.823323,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,22.3511148,78.6677428
